,0
37046,7163.793236889819
37047,7152.240313075243
37048,7153.313175439549
37049,7163.925601215083
37050,7177.274111517648
37051,7196.300879710861
37052,7212.097560366577
37053,7231.732813440582
37054,7245.977329400943
37055,7252.523621455152
37056,7265.133616807753
37057,7270.850003844376
37058,7276.7761801216
37059,7273.4510250158655
37060,7269.0166643655775
37061,7268.745690427488
37062,7272.329691050565
37063,7278.1465059443535
37064,7284.96417786789
37065,7292.795820649461
37066,7292.901889289778
37067,7297.67749406875
37068,7305.3681936759485
37069,7305.151513447366
37070,7289.655926689248
37071,7280.2744153201165
37072,7275.908712262582
37073,7277.106068513444
37074,7287.557224600508
37075,7298.803035661485
37076,7293.742578922735
37077,7288.029103352083
37078,7292.290989947756
37079,7297.029480409345
37080,7314.618257019573
37081,7327.994393136506
37082,7352.124194405798
37083,7366.620201051219
37084,7380.067338265215
37085,7396.937431979295
37086,7404.87472149542
37087,7417.598815729993
37088,7426.940241056341
37089,7443.595318082409
37090,7449.967376044779
37091,7443.6454191669345
37092,7434.716956155031
37093,7428.410135702335
37094,7415.352041435118
37095,7405.336784971458
37096,7411.073832058285
37097,7435.069688443512
37098,7446.203314319467
37099,7466.938866297355
37100,7477.908622032841
37101,7475.6275128598
37102,7471.207897091771
37103,7470.755820105562
37104,7471.014301915331
37105,7466.005888034724
37106,7476.536352715175
37107,7477.44467618921
37108,7459.270588518231
37109,7481.553909170208
37110,7484.937359812946
37111,7492.885321970325
37112,7491.454151216694
37113,7506.442801732347
37114,7526.891618106269
37115,7527.7897768570665
37116,7464.471761591557
37117,7392.137917870559
37118,7379.036853388402
37119,7377.061890847422
37120,7381.102144268255
37121,7389.910827042322
37122,7388.453325248101
37123,7394.963326815663
37124,7398.756750489895
37125,7404.690050744703
37126,7414.138541725671
37127,7425.3108184056
37128,7412.548906745095
37129,7423.457566523725
37130,7428.897109248748
37131,7438.1871267891975
37132,7443.508332025059
37133,7449.7664694837185
37134,7455.5285697348545
37135,7451.9713179853225
37136,7458.038057327956
37137,7447.199513473043
37138,7443.662781214018
37139,7434.173987601393
37140,7429.0627044722505
37141,7423.420784119635
37142,7426.878561208037
37143,7431.292396723313
37144,7448.0478643086035
37145,7462.14570754748
37146,7478.663194831921
37147,7495.38559318434
37148,7520.1318092631855
37149,7535.740028710956
37150,7541.761294261544
37151,7541.953680030351
37152,7537.800894243963
37153,7510.138778344726
37154,7495.879415722705
37155,7495.516906772979
37156,7496.282203267148
37157,7505.528416731979
37158,7507.656301093767
37159,7518.263871503095
37160,7539.904976852669
37161,7549.795362561561
37162,7540.036256889294
37163,7544.758744964368
37164,7557.978993792153
37165,7556.249647739275
37166,7548.405578856312
37167,7541.800770911292
37168,7540.316532964731
37169,7546.365543187332
37170,7551.5200957672305
37171,7555.2514625610265
37172,7574.026681968869
37173,7581.358082817223
37174,7590.8045884887
37175,7595.937783968069
37176,7597.4038076538045
37177,7602.1195702417535
37178,7606.722658417593
37179,7602.545666868529
37180,7602.181470096241
37181,7608.037927324941
37182,7615.049704662172
37183,7621.83999544115
37184,7626.350196076416
37185,7633.709330537853
37186,7647.262257850415
37187,7639.875973418457
37188,7641.974301482975
37189,7655.39632422631
37190,7650.92667335459
37191,7650.305761652152
37192,7654.598497375684
37193,7654.020777699178
37194,7664.608199290232
37195,7674.902468956724
37196,7683.895425660277
37197,7689.3196164857845
37198,7689.764955355568
37199,7699.096078824887
37200,7717.24209287066
37201,7741.213785903211
37202,7749.33197549483
37203,7746.734775571777
37204,7740.723153992669
37205,7750.002438566443
37206,7762.066930526381
37207,7781.237867497026
37208,7798.180391727186
37209,7812.415846063171
37210,7824.352161721508
37211,7842.297204121047
37212,7840.393254629668
37213,7833.180784809852
37214,7823.989888077341
37215,7799.699742009934
37216,7781.523305342889
37217,7773.172276491995
37218,7784.202889855761
37219,7799.8101385288355
37220,7812.074072652848
37221,7818.8734137448855
37222,7830.333818281506
37223,7826.077505720933
37224,7839.39027048622
37225,7840.333998742941
37226,7854.685789544378
37227,7854.506734779779
37228,7855.981847310019
37229,7860.856033160839
37230,7863.1474264714125
37231,7850.854745957427
37232,7813.721098861017
37233,7799.26478819896
37234,7782.444540479619
37235,7775.157077032978
37236,7777.3651912647965
37237,7772.33072026761
37238,7767.638021471615
37239,7768.355424946454
37240,7774.31019133305
37241,7773.254937196022
37242,7780.768739792259
37243,7783.863292861603
37244,7790.976327154649
37245,7795.688777899544
37246,7797.658733696915
37247,7800.233497747231
37248,7810.717981152985
37249,7816.263416703692
37250,7831.406000916456
37251,7845.484469221514
37252,7856.66663112655
37253,7870.942564836977
37254,7886.536491260425
37255,7903.692245951052
37256,7915.175144621773
37257,7902.634276575339
37258,7893.577551277291
37259,7892.063051893941
37260,7886.327818280929
37261,7892.513649119088
37262,7891.196974906172
37263,7892.207169363254
37264,7909.5516138883095
37265,7905.742579116507
37266,7898.118162963692
37267,7903.687273175609
37268,7893.473298386935
37269,7899.124785539937
37270,7904.0428901743535
37271,7908.281682837227
37272,7913.789036445332
37273,7921.312825458897
37274,7932.0185091508165
37275,7936.138205593423
37276,7938.930700535008
37277,7932.052630162084
37278,7935.668508697785
37279,7924.324500848148
37280,7926.489235144341
37281,7924.810952444587
37282,7936.942945774582
37283,7942.829165944589
37284,7952.039898262873
37285,7978.14050141731
37286,7948.158801870287
37287,7942.767984818003
37288,7939.420667147829
37289,7937.866886739494
37290,7947.463616170997
37291,7945.2770728492
37292,7944.293497836734
37293,7945.121960552692
37294,7951.196369168749
37295,7955.696029948224
37296,7960.606692116016
37297,7967.252278434992
37298,7969.836620509697
37299,7971.157511419157
37300,7979.53526493959
37301,7984.387762206602
37302,7996.179462712027
37303,8008.039252319551
37304,8023.254801038958
37305,8023.326949972272
37306,8029.171918468484
37307,8031.840655214983
37308,8033.15588503012
37309,8036.910911288676
37310,8037.672344561155
37311,8032.191044300161
37312,8035.558956813735
37313,8042.369685662646
37314,8050.438839703562
37315,8059.27198661204
37316,8063.5793699353735
37317,8072.690435355764
37318,8082.893068406638
37319,8092.850209957325
37320,8097.601422103619
37321,8103.83512112321
37322,8103.129255425181
37323,8109.986331400475
37324,8118.195447487209
37325,8125.9650962441765
37326,8123.800998086463
37327,8093.33975079503
37328,8081.3012847209175
37329,8085.956534411972
37330,8090.85978124646
37331,8085.214368232696
37332,8066.170400189373
37333,8066.3259343970485
37334,8068.813244534826
37335,8075.1365869004985
37336,8076.837461630588
37337,8083.118089034801
37338,8090.666767444919
37339,8094.0533972226785
37340,8101.585653291442
37341,8110.164042541597
37342,8109.856536099565
37343,8114.308484478705
37344,8119.244765855314
37345,8123.65662781522
37346,8126.0736387965035
37347,8127.234095833852
37348,8132.776487953597
37349,8140.39561065917
37350,8151.626512258565
37351,8154.590281917997
37352,8155.460011605497
37353,8151.588995642014
37354,8144.4811625437815
37355,8149.468154690821
37356,8151.5438593938325
37357,8154.419792586405
37358,8162.403529812959
37359,8166.030743832293
37360,8170.892934081046
37361,8177.685684596669
37362,8187.236053458633
37363,8194.83361359004
37364,8205.699238550915
37365,8206.78077182804
37366,8213.002150947324
37367,8213.663754386107
37368,8220.06221718459
37369,8230.22976116757
37370,8228.39362469769
37371,8230.493779488816
37372,8240.340930075825
37373,8254.441464760697
37374,8259.262843655319
37375,8258.935130998489
37376,8259.328056658098
37377,8262.562447261758
37378,8266.737263496298
37379,8275.317214411547
37380,8277.171056896534
37381,8285.096829748049
37382,8292.034536416682
37383,8297.32137022937
37384,8307.931085969425
37385,8304.21951403298
37386,8303.60780119192
37387,8319.324502985231
37388,8338.695365810345
37389,8343.039935564431
37390,8345.873385513974
37391,8352.017509194295
37392,8365.21842087578
37393,8363.18998222165
37394,8357.256479408947
37395,8371.521247010336
37396,8371.85671506192
37397,8369.797693250213
37398,8369.513035257462
37399,8378.925631752092
37400,8379.444726177773
37401,8403.585448449778
37402,8389.416653610777
37403,8388.187215178774
37404,8384.939734329151
37405,8389.139244290747
37406,8390.37044559876
37407,8394.32108964917
37408,8409.996507894586
37409,8401.63383361259
37410,8413.181797292895
37411,8418.838077274218
37412,8421.320963005408
37413,8425.226163318059
37414,8427.762066180869
37415,8431.28641190402
37416,8431.443680945007
37417,8435.548134680399
37418,8444.436930698186
37419,8441.710317655336
37420,8451.255533734286
37421,8457.059375989786
37422,8473.908837250048
37423,8470.057778023585
37424,8468.895053571743
37425,8477.796880288894
37426,8474.057963689836
37427,8464.731428446004
37428,8464.044315562744
37429,8471.047575592209
37430,8471.920651625514
37431,8466.853439411436
37432,8461.60368134523
37433,8481.369695800384
37434,8512.335049097921
37435,8642.499999863434
37436,8574.408835329054
37437,8549.099165819338
37438,8559.771479549914
37439,8556.595015983437
37440,8559.652772025891
37441,8544.028909051536
37442,8546.269277738676
37443,8552.146744526794
37444,8548.773472469695
37445,8547.069500830521
37446,8546.154192567152
37447,8552.386752617851
37448,8551.299361934358
37449,8565.845316296305
37450,8562.906319766682
37451,8555.597864849775
37452,8544.944673284042
37453,8536.760761449776
37454,8535.248340609704
37455,8534.480437044967
37456,8536.615881902488
37457,8540.815341504569
37458,8532.85448691905
37459,8540.3971462328
37460,8547.86251236498
37461,8559.424682959323
37462,8552.259362674864
37463,8549.305296390643
37464,8579.720577897002
37465,8611.281261673963
37466,8632.747700377062
37467,8630.600969796942
37468,8629.150958122258
37469,8631.057018508996
37470,8635.273597894038
37471,8626.396121239008
37472,8618.962502979977
37473,8617.208358090134
37474,8606.396635664365
37475,8604.398184160378
37476,8609.515782781657
37477,8603.758657090528
37478,8602.934625386928
37479,8603.22744359721
37480,8609.407097595005
37481,8617.202994233387
37482,8643.050085097673
37483,8643.758821717118
37484,8650.620389507238
37485,8658.527494879772
37486,8641.815567841095
37487,8629.530942248191
37488,8633.679726795675
37489,8640.920327229322
37490,8645.10536891577
37491,8662.165308125248
37492,8669.171946379027
37493,8680.801920423304
37494,8693.341041862388
37495,8691.111563635097
37496,8696.069227088346
37497,8703.898019675014
37498,8702.992497501751
37499,8686.577493421502
37500,8687.866677007883
37501,8688.744260461885
37502,8687.27774171066
37503,8689.798708212555
37504,8696.243635348354
37505,8708.790118351686
37506,8711.798609979505
37507,8716.554365850374
37508,8716.735569226574
37509,8722.94314816103
37510,8736.358788304913
37511,8736.65745178018
37512,8737.119212813675
37513,8749.530479458166
37514,8760.683114802043
37515,8768.352902989422
37516,8782.397764829626
37517,8776.558128174067
37518,8787.3963829939
37519,8792.559054696572
37520,8804.480683791815
37521,8814.473990952234
37522,8826.530400504953
37523,8818.837622746416
37524,8809.333629199058
37525,8794.78703357112
37526,8791.344169574757
37527,8794.971183382748
37528,8799.165636402653
37529,8804.511200473227
37530,8798.948177601173
37531,8803.924731179768
37532,8814.632374574963
37533,8828.847117289566
37534,8850.298286986557
37535,8859.80636610883
37536,8861.383130758531
37537,8873.358562365343
37538,8882.894297210858
37539,8885.665368902446
37540,8889.02069153721
37541,8890.080803098674
37542,8891.988130557962
37543,8888.931225519575
37544,8901.662580131424
37545,8908.37770628289
37546,8911.838290633848
37547,8916.664024371941
37548,8922.536097461349
37549,8913.675261964458
37550,8909.526943726612
37551,8911.774879757919
37552,8918.196952230443
37553,8919.944857917106
37554,8929.905458549376
37555,8939.475009653786
37556,8953.887986399768
37557,8930.742314765785
37558,8902.155614513984
37559,8894.290038442408
37560,8896.412381115932
37561,8899.586851770622
37562,8909.107711137394
37563,8918.061734793853
37564,8931.684237551068
37565,8939.393463679067
37566,8945.250679493138
37567,8967.75199988066
37568,8971.574274026412
37569,8972.82399317727
37570,8977.351677469947
37571,8980.146031775657
37572,8986.763773419136
37573,8976.647875843462
37574,8979.619195254963
37575,8984.64622157025
37576,8976.927149493646
37577,9016.036039225199
37578,9057.095136546088
37579,9150.35000560252
37580,9017.978668104986
37581,8995.908139276413
37582,8992.650708210278
37583,8988.954154014189
37584,8999.059623475841
37585,8990.713225711199
37586,8991.90193993437
37587,8995.265406774459
37588,8989.290367791678
37589,8991.600488627846
37590,8989.191511939567
37591,8994.672968090345
37592,9001.665789282662
37593,9005.491258554881
37594,9003.428859791387
37595,9003.456054161472
37596,9011.848701072242
37597,9009.091654528776
37598,9002.688298463889
37599,9004.389447383131
37600,9010.972399257507
37601,9017.23141198882
37602,9042.281580179817
37603,9059.343665074004
37604,9058.26831100069
37605,9070.025122783369
37606,9079.104520180072
37607,9079.18840614828
37608,9075.608190585215
37609,9078.45290137561
37610,9081.695213973051
37611,9090.959712262817
37612,9084.748985137168
37613,9085.123951442638
37614,9093.254438783915
37615,9101.29898815664
37616,9106.906616035054
37617,9115.07079696078
37618,9108.028482719508
37619,9115.709252941788
37620,9121.821070072321
37621,9112.155196080339
37622,9147.85772727588
37623,9132.592735839022
37624,9144.179723630246
37625,9162.64677400114
37626,9168.396744482356
37627,9174.33479074124
37628,9178.351974485933
37629,9183.431627029642
37630,9183.17729703125
37631,9188.621351678621
37632,9184.663137964246
37633,9185.713699154312
37634,9190.287247315844
37635,9188.007812560101
37636,9192.214113487997
37637,9198.096775943422
37638,9208.647105020842
37639,9220.618274941316
37640,9229.107491538043
37641,9234.682857552583
37642,9245.398148014096
37643,9242.139921754015
37644,9241.647021752406
37645,9236.99091220291
37646,9250.844489777914
37647,9263.63583720817
37648,9260.924232817295
37649,9254.524030885437
37650,9249.66371831685
37651,9221.690835634192
37652,9226.042579140545
37653,9203.052865031019
37654,9236.399958838552
37655,9244.037572267755
37656,9249.045324934588
37657,9257.775788051908
37658,9259.920383746718
37659,9253.432073367001
37660,9244.317871666453
37661,9245.413876323859
37662,9245.660208351073
37663,9247.05847027033
37664,9245.815912987056
37665,9255.261021889459
37666,9251.052797201395
37667,9241.896646459636
37668,9251.041812336185
37669,9253.35624757427
37670,9260.846823362906
37671,9273.85386919799
37672,9276.724065812457
37673,9286.366312288823
37674,9301.042318660326
37675,9306.528884158906
37676,9314.574647467234
37677,9320.06888954561
37678,9323.642287982217
37679,9333.121591955576
37680,9339.91998433589
37681,9348.497767609324
37682,9355.371840189631
37683,9365.886904970868
37684,9368.918443562681
37685,9371.640651584592
37686,9372.43077379642
37687,9365.288445606364
37688,9355.80100656947
37689,9347.536232472796
37690,9334.766874521234
37691,9336.539355287345
37692,9345.004516511523
37693,9341.540423059407
37694,9351.087090368774
37695,9351.18306045532
37696,9359.975905646423
37697,9373.910290647034
37698,9385.16003581351
37699,9405.291090505458
37700,9415.656352688331
37701,9403.638963307521
37702,9412.49055843525
37703,9422.0530568356
37704,9427.327166100033
37705,9429.050943178501
37706,9434.331532675247
37707,9434.990318633267
37708,9437.581878631245
37709,9438.347960570338
37710,9454.127747259912
37711,9457.848724351068
37712,9463.59997273888
37713,9472.627209761891
37714,9469.88510922688
37715,9470.478236234096
37716,9470.456184832614
37717,9457.194694536107
37718,9456.860420945879
37719,9460.231640554273
37720,9473.524355117257
37721,9467.14985574056
37722,9464.484444898688
37723,9467.984343934624
37724,9466.070038263657
37725,9468.207628242131
37726,9473.8728535267
37727,9487.859894799003
37728,9506.598375499525
37729,9517.75821102054
37730,9521.56239211949
37731,9517.675614733631
37732,9523.891081064094
37733,9530.333394738896
37734,9542.477295313489
37735,9557.594312284555
37736,9560.131958814154
37737,9543.728713354765
37738,9547.914871227535
37739,9559.293002061459
37740,9568.952538640142
37741,9605.390957668174
37742,9589.128766880323
37743,9576.225117539478
37744,9589.285165710407
37745,9580.4682945001
37746,9576.427596878566
37747,9583.818003089526
37748,9589.77140746808
37749,9596.830123738406
37750,9598.456948378147
37751,9592.2879706066
37752,9592.202797140437
37753,9602.712217359342
37754,9608.126698537424
37755,9615.980657005957
37756,9621.038807477482
37757,9640.001334670507
37758,9660.18435386754
37759,9669.18814337318
37760,9682.55784722566
37761,9689.826553417446
37762,9691.721675302708
37763,9705.73482084039
37764,9715.461893022577
37765,9718.148982716033
37766,9713.41128991258
37767,9710.515437876851
37768,9706.615873088778
37769,9695.973702418727
37770,9677.08659928449
37771,9675.761018763973
37772,9665.095640939304
37773,9685.641670610297
37774,9699.295034006782
37775,9682.491232017577
37776,9715.722229071602
37777,9716.073686320991
37778,9704.146013853435
37779,9700.133884577146
37780,9694.253325025893
37781,9706.197989105458
37782,9718.5729999293
37783,9718.646186017151
37784,9707.352142152635
37785,9700.460868680952
37786,9705.084836623666
37787,9705.36150766266
37788,9710.787803823943
37789,9706.719194139932
37790,9701.529311763547
37791,9706.80749289804
37792,9705.254273142422
37793,9712.483051173396
37794,9711.774427833534
37795,9719.588180254548
37796,9725.374277308216
37797,9725.983130908626
37798,9730.207482124748
37799,9737.377300701874
37800,9742.679371176742
37801,9755.76118620944
37802,9765.701148918775
37803,9766.04752755149
37804,9758.491293688134
37805,9768.275179386359
37806,9770.358974800107
37807,9772.904289859165
37808,9779.67901173937
37809,9786.432463151446
37810,9793.136714518789
37811,9800.58174916152
37812,9805.739376805213
37813,9792.316393110019
37814,9779.453826590201
37815,9774.010745613576
37816,9778.318522964542
37817,9787.70968834677
37818,9793.275929845184
37819,9804.088584792451
37820,9824.061732684859
37821,9826.301564634065
37822,9826.81924752403
37823,9816.142064415937
37824,9813.200191501557
37825,9820.454618039264
37826,9824.705201267461
37827,9838.578510441426
37828,9846.206972920765
37829,9854.673998257042
37830,9856.964838661597
37831,9855.707419467404
37832,9864.838184644532
37833,9872.944570911277
37834,9882.404812750377
37835,9881.570544114073
37836,9880.55368560995
37837,9888.337988191257
37838,9881.090523459285
37839,9876.829812900112
37840,9877.541103580063
37841,9886.727479417457
37842,9886.316074523887
37843,9885.804948302015
37844,9900.641883163064
37845,9878.3602608511
37846,9882.717877571537
37847,9875.467159244696
37848,9889.223969415738
37849,9901.208296812954
37850,9910.742222603127
37851,9926.208536797049
37852,9939.111614543479
37853,9929.897611730521
37854,9925.849169980223
37855,9929.408693357907
37856,9941.355052175384
37857,9937.71464884352
37858,9935.836013622917
37859,9944.813290783042
37860,9964.573721435916
37861,9965.759537170243
37862,9979.222878975492
37863,9973.394036353733
37864,9978.770300593018
37865,9998.325042156424
37866,9973.34219971001
37867,9980.321845575001
37868,9993.9390663523
37869,9991.871536336468
37870,9997.830222433755
37871,9985.46485646207
37872,9973.538589554804
37873,9975.759292089171
37874,9981.31862470138
37875,9994.422827445236
37876,10001.329024205028
37877,10004.565446090146
37878,10011.949293630229
37879,10016.272736231807
37880,10028.918226551219
37881,10034.519596345765
37882,10027.394881703452
37883,10026.743129840257
37884,10022.563941155533
37885,10021.717906857859
37886,10031.843761176237
37887,10032.421224675652
37888,10039.028870827173
37889,10046.456964683255
37890,10039.581026276543
37891,10034.885101355807
37892,10042.957631327372
37893,10055.7368903088
37894,10059.44593263668
37895,10069.607901576946
37896,10075.061657921322
37897,10081.117445595271
37898,10088.224967939834
37899,10092.18083790694
37900,10090.51482120912
37901,10105.430763311455
37902,10105.638414272213
37903,10117.57776950105
37904,10126.183763950401
37905,10133.365311322803
37906,10150.400388411714
37907,10143.196349816893
37908,10141.799297692185
37909,10128.298178450832
37910,10128.159435042933
37911,10130.254802848318
37912,10130.574917114525
37913,10140.768258865875
37914,10152.863555815675
37915,10161.76714004587
37916,10152.599911583673
37917,10156.082719442757
37918,10168.800878466925
37919,10171.019746609587
37920,10161.711151203104
37921,10158.204725262287
37922,10164.209349904897
37923,10169.656400678876
37924,10176.931941777022
37925,10181.460738444937
37926,10191.815431053423
37927,10195.30294815821
37928,10244.803937974826
37929,10221.733605383686
37930,10232.461041034116
37931,10229.761006054867
37932,10202.285704525828
37933,10193.36330292936
37934,10193.501368319656
37935,10197.11568982229
37936,10214.82294299548
37937,10212.875247207645
37938,10208.868700048917
37939,10218.733453778874
37940,10235.336783223689
37941,10261.160288545341
37942,10284.619694614827
37943,10292.05007102781
37944,10311.485631950014
37945,10312.035619796909
37946,10311.802284364729
37947,10314.21824649926
37948,10298.242892529413
37949,10301.133709333442
37950,10319.053018020144
37951,10311.962326017736
37952,10319.06279574546
37953,10316.326916041591
37954,10309.882153303728
37955,10323.002295076181
37956,10342.733732698302
37957,10307.892647517354
37958,10301.36890910173
37959,10291.218208188659
37960,10297.770757235849
37961,10287.234461030625
37962,10286.308514783354
37963,10297.846890932677
37964,10291.682592085568
37965,10286.202587452697
37966,10296.71638252405
37967,10298.460668651225
37968,10297.368057754184
37969,10295.390295516603
37970,10297.061577970733
37971,10306.241004467998
37972,10314.350748843439
37973,10323.291116899558
37974,10330.681538235569
37975,10340.174157980446
37976,10346.587646109974
37977,10351.562061585058
37978,10348.420060624929
37979,10353.093916358795
37980,10357.007856448918
37981,10358.897133869792
37982,10366.741932525125
37983,10364.9975519237
37984,10365.867209921282
37985,10365.022808513086
37986,10370.852068846456
37987,10369.997235986251
37988,10374.664542539216
37989,10383.63101314823
37990,10386.846135780132
37991,10388.36152202138
37992,10415.556659649992
37993,10422.95891141476
37994,10424.269469747496
37995,10419.971662810589
37996,10410.078851904904
37997,10422.864306526877
37998,10427.986600509548
37999,10429.5094774883
38000,10442.003386347218
38001,10453.612987017195
38002,10444.45516254781
38003,10442.078572638926
38004,10445.263452483114
38005,10443.477346152493
38006,10436.071771737383
38007,10440.393937908591
38008,10442.299318050003
38009,10452.297288198299
38010,10460.942646350188
38011,10455.534736961901
38012,10450.514872454065
38013,10460.523248622734
38014,10464.038725289485
38015,10463.610805158083
38016,10459.664044009356
38017,10463.092305329948
38018,10472.452931946003
38019,10474.867599777239
38020,10482.577124707757
38021,10485.06066301604
38022,10496.999238129762
38023,10500.55117257248
38024,10519.837108595102
38025,10518.66955823572
38026,10512.498114422544
38027,10505.969964193033
38028,10511.712512633876
38029,10512.475559865003
38030,10510.546370583712
38031,10515.80104022363
38032,10519.553816876032
38033,10513.1379575519
38034,10525.638186669457
38035,10536.276281863533
38036,10567.052453063083
38037,10556.863533820771
38038,10563.415291482783
38039,10571.52268446544
38040,10582.18548909259
38041,10603.827895554612
38042,10593.255304682074
38043,10596.937226405007
38044,10603.208495039187
38045,10610.182330087853
38046,10612.958604570294
38047,10622.464521416006
38048,10614.341010635897
38049,10647.61257088151
38050,10622.056888477799
38051,10637.858570040082
38052,10642.88481063408
38053,10649.74354397189
38054,10628.73231553007
38055,10644.510397582446
38056,10655.573036928516
38057,10646.706963053532
38058,10651.708243489711
38059,10655.778792716561
38060,10672.79465805164
38061,10685.942229689423
38062,10696.050951862697
38063,10705.755762845765
38064,10710.243321269087
38065,10724.477490967149
38066,10724.503132791126
38067,10735.508529751602
38068,10733.129084785576
38069,10743.321749771947
38070,10733.997978715863
38071,10740.581585865011
38072,10737.738280298416
38073,10743.284606265803
38074,10748.166222357786
38075,10731.022019580485
38076,10793.332950223641
38077,10718.054309112724
38078,10712.070032071033
38079,10712.277732323972
38080,10722.973739238621
38081,10714.094454931657
38082,10728.22336934541
38083,10742.960021021418
38084,10770.711492506502
38085,10766.731329260872
38086,10771.898882203413
38087,10778.004663010996
38088,10782.351838687131
38089,10789.984035537562
38090,10782.700507564898
38091,10784.534446689559
38092,10799.606039421853
38093,10808.410298130937
38094,10823.406354724699
38095,10837.092369873486
38096,10846.363076617048
38097,10836.578794879282
38098,10831.533149445346
38099,10825.00565210036
38100,10812.487915762718
38101,10811.7264843277
38102,10816.331905905048
38103,10801.798260531823
38104,10791.798617412594
38105,10811.691216613863
38106,10815.627182389002
38107,10820.959354990231
38108,10819.166561159534
38109,10822.891984574477
38110,10837.704923848383
38111,10847.979007588456
38112,10862.974741764601
38113,10870.874176276948
38114,10896.359324388563
38115,10870.340610784264
38116,10858.161814331103
38117,10862.706655541911
38118,10864.144688399989
38119,10886.985708051427
38120,10873.120756342536
38121,10870.483941552266
38122,10873.969335930533
38123,10877.962988830861
38124,10878.193017368405
38125,10887.57346745475
38126,10882.817729324162
38127,10886.329304902796
38128,10875.332634572207
38129,10885.395259917588
38130,10888.767017420267
38131,10902.037328316559
38132,10895.539604893193
38133,10895.744234104402
38134,10897.03473301241
38135,10897.935435062545
38136,10896.184167726202
38137,10904.524628801355
38138,10895.454233811159
38139,10897.659974004846
38140,10905.901993154734
38141,10913.288288057749
38142,10917.726216232551
38143,10923.66201237393
38144,10912.082501085672
38145,10908.746461762064
38146,10919.51505730649
38147,10923.230879436263
38148,10915.839170071094
38149,10920.719570754065
38150,10924.6675265904
38151,10944.816168981497
38152,10936.498323169304
38153,10936.38239738123
38154,10944.054604671757
38155,10949.937950154415
38156,10952.794772253914
38157,10966.450066458756
38158,10963.110780586103
38159,10972.387110826547
38160,10972.908116130144
38161,10979.481446178675
38162,10982.700572198779
38163,10990.364115603395
38164,10988.6878780378
38165,11033.513922952401
38166,10998.754622198549
38167,11002.274623170018
38168,10988.707221375433
38169,10985.043342260273
38170,10991.381857610428
38171,10998.528932706795
38172,11004.698249329122
38173,11003.912872940306
38174,11007.54844286558
38175,11010.639489532037
38176,11012.68142846342
38177,11016.950049426809
38178,11023.929705914225
38179,11022.937036049514
38180,11034.377518678602
38181,11031.854425448746
38182,11036.447941241075
38183,11043.95448659626
38184,11053.814447398092
38185,11057.737039939155
38186,11058.581597060296
38187,11061.411656726805
38188,11074.236028124878
38189,11079.502021926586
38190,11081.841813269986
38191,11086.237674858705
38192,11078.012145226729
38193,11084.27270036934
38194,11075.58589323901
38195,11068.103246145278
38196,11067.345581356127
38197,11068.61697049924
38198,11070.26797498934
38199,11071.111203729932
38200,11074.37948857975
38201,11084.799649801347
38202,11083.259422198093
38203,11089.991481477013
38204,11098.274239377013
38205,11100.258793907286
38206,11103.913355792127
38207,11105.816964886379
38208,11117.132006324808
38209,11129.089781857987
38210,11148.647704128849
38211,11149.903280965424
38212,11138.759822106413
38213,11140.503995136089
38214,11148.980231962301
38215,11154.553824326107
38216,11152.417291250165
38217,11146.451669191347
38218,11143.117963544826
38219,11130.061105445868
38220,11142.999755095698
38221,11152.245533930714
38222,11173.26790567654
38223,11161.387235108989
38224,11170.20018176096
38225,11178.171708026763
38226,11194.011083027835
38227,11209.086729763085
38228,11226.651981738796
38229,11241.116073870699
38230,11239.416844515818
38231,11241.071045413108
38232,11241.199120879483
38233,11232.113484404344
38234,11238.417571643655
38235,11241.41577433463
38236,11248.03636034713
38237,11261.331031891492
38238,11269.935733056473
38239,11282.181998472284
38240,11270.997585295983
38241,11279.727658344502
38242,11274.166711032172
38243,11282.389827917159
38244,11276.373685529148
38245,11281.619417739119
38246,11293.571896346422
38247,11287.895665275159
38248,11288.455751221834
38249,11306.918863321165
38250,11326.23905152318
38251,11330.68843734201
38252,11337.579826378882
38253,11316.787437287901
38254,11341.65945730415
38255,11367.783488905921
38256,11350.792747273914
38257,11339.90035143512
38258,11305.08058778075
38259,11287.554784485246
38260,11292.453652491695
38261,11287.93069604182
38262,11292.892562154235
38263,11289.96717334869
38264,11298.417661122918
38265,11301.357590349666
38266,11305.713452318421
38267,11327.016368904637
38268,11345.615130588547
38269,11331.74119187243
38270,11334.96810390582
38271,11325.775616900726
38272,11322.487504081819
38273,11334.265735869598
38274,11341.140143719225
38275,11346.697253977216
38276,11353.761110080643
38277,11364.637491933814
38278,11372.465491877978
38279,11373.970429087014
38280,11387.654801709148
38281,11383.631530947749
38282,11397.802442180451
38283,11402.038551448062
38284,11419.52305765187
38285,11416.332455628059
38286,11416.098270802735
38287,11423.021056788662
38288,11411.84435266493
38289,11421.390435054449
38290,11421.155324005658
38291,11426.646845549003
38292,11438.101090045682
38293,11441.788418985101
38294,11444.11173534337
38295,11444.455918335676
38296,11449.711422236738
38297,11448.897208169043
38298,11460.083634624963
38299,11456.435448981494
38300,11463.467201707554
38301,11472.793211379276
38302,11484.590291512284
38303,11511.974336025422
38304,11492.114230732019
38305,11486.206824307526
38306,11489.555892513628
38307,11492.279704308216
38308,11493.661589088859
38309,11500.19342439441
38310,11496.120317903484
38311,11503.751183897846
38312,11555.592094109323
38313,11501.197459439769
38314,11500.37859453265
